"ids","entitynum","region","site","londd","latdd","altitude","samplenum","agebp","variable","value","group"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"JJAPdelta",-14.5125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"JJATdelta",-3.8625,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Pinus",31.91,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Poaceae",5.78,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Quercus..deciduous.",33.74,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Rosaceae",0.91,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Rubiaceae",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Rumex",0.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"Salix",0.91,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,47,9577.78,"minD",13.22127803,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Alnus",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Apiaceae",1.97,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Artemisia",1.31,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Betula",20.98,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Corylus",1.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"DJFPdelta",68.825,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"DJFTdelta",1.85,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"JJAPdelta",-8.6,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"JJATdelta",-3.1375,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Pinus",29.51,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Poaceae",10.16,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Quercus..deciduous.",28.85,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Rumex",1.97,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"Salix",1.31,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,48,9873.62,"minD",14.01925134,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Artemisia",0.65,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Betula",30,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"DJFPdelta",53.2,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"DJFTdelta",1.325,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"JJAPdelta",-17.425,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"JJATdelta",-3.725,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Pinus",27.1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Plantago",0.97,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Poaceae",6.13,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Quercus..deciduous.",31.29,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"Rumex",2.58,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,49,10115.67,"minD",15.71304583,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Apiaceae",1.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Artemisia",1.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Betula",20.07,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Cichorioideae",2.34,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Corylus",0.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"DJFPdelta",60.2,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"DJFTdelta",2.7375,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"JJAPdelta",-21.75,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"JJATdelta",-2.7,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Juniperus",0.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Pinus",47.83,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Plantago",2.34,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Poaceae",6.35,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Quercus..deciduous.",12.71,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Rosaceae",0.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"Rumex",2.01,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,50,10384.62,"minD",13.25725348,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Apiaceae",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Artemisia",3.29,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Betula",35.86,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Cichorioideae",1.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"DJFPdelta",57.225,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"DJFTdelta",1.875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"JJAPdelta",-12.925,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"JJATdelta",-2.325,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Juniperus",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Pinus",22.37,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Plantago",3.29,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Poaceae",9.87,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Quercus..deciduous.",18.09,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Rosaceae",1.32,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"Rumex",1.32,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,51,10653.56,"minD",18.02564873,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Apiaceae",2.43,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Artemisia",3.12,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Asteroideae",0.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Betula",19.1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Caryophyllaceae",0.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Cichorioideae",5.9,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Corylus",0.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Cyperaceae",1.04,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"DJFPdelta",67.0375,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"DJFTdelta",2.8125,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"JJAPdelta",-14.7875,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"JJATdelta",-2.6875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Pinus",40.28,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Plantago",0.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Poaceae",14.24,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Quercus..deciduous.",7.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"Rumex",2.78,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,52,10922.51,"minD",21.09723918,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Apiaceae",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Artemisia",2.65,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Betula",29.8,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Caryophyllaceae",1.32,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Chenopodiaceae",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Cichorioideae",1.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"DJFPdelta",64.325,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"DJFTdelta",2.8,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Ericales",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"JJAPdelta",-13.4125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"JJATdelta",-2.4625,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Juniperus",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Pinus",34.44,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Plantago",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Poaceae",14.9,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Quercus..deciduous.",6.29,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Rosaceae",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Rubiaceae",0.99,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"Rumex",1.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,53,11191.45,"minD",17.98941888,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Artemisia",8.52,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Asteroideae",1.97,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Betula",5.9,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Caryophyllaceae",0.98,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Chenopodiaceae",1.31,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Cichorioideae",0.98,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Cyperaceae",0.98,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"DJFPdelta",57.1875,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"DJFTdelta",2.5875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Ericales",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"JJAPdelta",-12.425,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"JJATdelta",-1.7875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Pinus",53.44,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Plantago",1.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Poaceae",20.33,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Quercus..deciduous.",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Rosaceae",0.66,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"Rumex",0.98,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,54,11460.39,"minD",17.24849795,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Apiaceae",1.26,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Artemisia",16.72,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Asteroideae",1.26,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Betula",1.58,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Chenopodiaceae",2.21,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Cichorioideae",1.26,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Cyperaceae",0.63,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"DJFPdelta",37.3625,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"DJFTdelta",1.9875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"JJAPdelta",-3,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"JJATdelta",-2.525,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Pinus",42.27,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Plantago",2.84,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Poaceae",22.4,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Quercus..deciduous.",0.95,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Ranunculaceae",0.63,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Rosaceae",0.95,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"Rumex",4.1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,55,11865.96,"minD",21.93380653,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Apiaceae",0.7,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Artemisia",3.87,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Betula",11.27,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Caryophyllaceae",1.06,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Chenopodiaceae",2.11,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"DJFPdelta",71.0125,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"DJFTdelta",3.45,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"JJAPdelta",-11.6,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"JJATdelta",-3.325,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Pinus",57.39,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Poaceae",12.68,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Quercus..deciduous.",2.82,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Ranunculaceae",0.7,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"Rumex",4.93,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,56,12271.52,"minD",12.80028235,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Apiaceae",0.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Artemisia",6.37,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Betula",8.92,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Cichorioideae",0.96,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Corylus",0.96,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"DJFPdelta",60.0875,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"DJFTdelta",3.25,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"JJAPdelta",-15.8625,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"JJATdelta",-2.525,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Pinus",61.78,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Plantago",1.59,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Poaceae",9.87,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Quercus..deciduous.",2.23,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Rosaceae",0.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Rumex",4.46,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"Salix",0.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,57,13123.19,"minD",14.59137943,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Artemisia",3.38,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Betula",14.35,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Chenopodiaceae",0.84,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Cichorioideae",1.69,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"DJFPdelta",70.25,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"DJFTdelta",2.9875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"JJAPdelta",-10.15,"Precipitation"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"JJATdelta",-3.1875,"Temperature"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Juniperus",1.27,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Pinus",50.63,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Plantago",0.84,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Poaceae",15.61,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Quercus..deciduous.",5.49,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"Rumex",3.8,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,58,13285.42,"minD",14.19695185,"Model"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Apiaceae",0.64,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Artemisia",5.1,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Asteroideae",0.96,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Betula",35.67,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Cichorioideae",1.91,"Pollen taxa"
"Entity_33_Region_Europe",33,"Europe","Lago de Ajo",-6.15,43.05,1570,59,13488.2,"Corylus",2.23,"Pollen taxa"
